1309 429 1
228 433 -1
1866 451 1
1867 475 1
1056 735 1
669 735 1
1868 373 -1
1842 888 1
65 902 1
1559 900 1
1864 683 0
1242 903 0
1579 757 1
1869 904 1
1870 41 1
1073 11 1
1027 334 1
1269 312 1
1871 393 1
331 433 1
1832 501 1
1872 546 0
136 546 0
1873 619 1
1790 631 1
1874 635 0
1533 463 1
1874 783 -1
506 796 1
1875 905 1
1137 906 1
1876 907 1
1073 23 1
1877 908 0
1877 909 1
1218 188 1
1878 11 1
1879 277 -1
1641 393 -1
1286 408 1
1880 433 0
1832 619 1
205 630 1
1629 727 1
745 755 -1
1350 781 1
1531 800 0
1421 822 1
339 832 1
633 882 0
1881 888 1
1604 888 1
1882 757 -1
1883 466 1
1629 910 1
1763 67 0
1639 911 -1
1884 251 1
1459 272 -1
1885 11 1
1327 483 1
1886 611 0
1887 630 1
1888 686 1
415 912 1
1889 728 1
1890 853 1
1825 902 1
1581 913 1
1871 456 1
1013 914 1
1891 193 1
1891 227 1
739 11 1
1588 292 1
1281 292 1
1892 451 1
1893 915 1
1604 542 1
1666 313 1
1192 667 1
428 686 1
647 827 1
1604 832 1
9 888 1
1312 902 1
1894 916 -1
947 917 -1
1727 918 1
322 919 0
197 558 -1
947 558 -1
871 31 0
851 920 1
1587 920 1
86 352 1
1895 202 -1
1783 272 -1
1896 272 0
1897 11 1
625 292 1
1898 451 1
1555 523 1
315 546 0
1899 577 1
1900 631 1
1334 717 1
783 463 1
1901 463 1
1902 881 -1
1636 921 -1
1516 918 1
1734 922 1
1903 923 1
1845 29 1
1904 924 -1
1905 925 1
1123 507 1
1906 265 1
1391 11 1
121 11 1
1907 11 1
1908 11 1
222 619 1
1909 158 0
1604 630 1
1375 475 1
1910 777 1
134 926 0
1242 918 1
1817 918 0
1549 927 1
1911 928 1
971 346 1
564 113 0
666 76 1
1814 188 1
1912 188 1
1913 218 -1
1914 272 1
1845 334 -1
22 404 -1
1912 624 1
689 475 -1
1915 912 1
1916 718 1
1562 781 1
1531 802 1
1917 510 1
1677 829 1
442 888 1
1918 921 1
1183 902 1
1919 929 1
706 930 1
1920 931 1
1516 932 1
1516 933 1
1516 934 1
1218 29 1
121 23 1
1912 23 1
1912 41 1
1697 772 1
1921 58 1
1922 180 1
1923 559 -1
1691 298 1
1098 265 -1
1604 292 1
1924 331 1
898 334 1
395 451 0
794 451 1
1909 454 1
1925 446 1
1926 475 1
1927 686 1
1928 777 0
1044 796 -1
832 884 1
1929 935 1
1044 936 1
1926 937 1
1477 938 1
1930 669 1
1931 31 0
73 23 1
187 188 1
739 11 1
1240 312 1
1051 424 1
1117 631 1
315 630 1
1784 884 -1
1876 907 1
167 935 1
1932 939 1
1832 23 1
1286 940 1
1230 188 1
92 292 1
200 292 1
1177 291 1
698 508 1
1928 650 1
1933 784 -1
1934 822 1
1223 871 1
1834 884 1
1890 897 -1
872 41 1
647 295 1
1409 701 1
1935 653 1
1871 941 -1
1409 814 1
1778 942 1
1590 943 1
1409 944 1
1409 945 1
1936 5 1
907 67 1
1409 920 1
1937 920 0
1587 920 1
1938 946 1
1939 149 1
1326 279 1
1940 363 1
1941 501 -1
1942 784 -1
625 796 -1
1719 888 1
1842 888 1
1943 889 1
1269 894 1
1075 947 -1
1944 948 1
1587 489 1
244 589 1
247 188 1
1372 227 1
946 451 1
1443 711 1
870 802 1
915 836 1
1421 385 0
134 949 0
1945 669 1
211 950 0
1731 951 1
914 952 1
1666 953 1
1683 954 1
233 955 1
947 956 1
783 957 0
452 17 1
1946 489 1
1629 7 1
849 41 1
1027 477 0
1947 958 0
632 959 0
633 272 1
1891 295 1
1763 521 0
1948 424 1
1522 707 1
1553 882 1
1949 916 -1
1950 954 1
1951 960 1
1727 961 1
1223 962 -1
210 963 -1
1952 964 1
1953 965 1
1331 489 1
1813 240 1
1195 966 -1
1954 967 0
1421 227 1
1955 272 1
1011 11 1
966 11 1
1956 291 0
1957 331 1
625 451 1
1958 926 1
1876 952 1
1959 956 1
1960 968 -1
794 969 1
921 970 0
1587 971 1
1961 31 -1
1312 31 -1
1604 41 1
1388 458 1
1962 139 1
628 310 1
628 454 1
596 622 1
1963 913 1
1964 938 1
395 972 1
1483 973 -1
40 61 -1
1918 272 -1
1634 731 0
1731 615 1
1965 615 1
1190 168 1
1703 622 1
965 640 1
1703 952 1
910 954 1
1572 167 0
1693 109 1
1807 180 1
1629 187 1
438 283 1
1516 408 1
228 122 1
1855 424 1
564 619 1
1966 667 1
764 475 -1
706 974 0
1443 735 0
805 755 1
1967 275 1
1968 926 1
1960 913 1
244 952 1
624 956 1
1960 975 -1
1969 976 1
1516 977 1
112 17 1
1970 29 1
121 23 1
872 41 1
1516 940 1
1832 58 -1
998 188 1
1716 11 1
1306 451 1
1971 483 1
1436 523 1
1645 275 1
1645 882 1
1832 907 1
1820 954 0
1909 978 1
1354 979 1
1972 12 1
90 12 1
1973 980 1
1380 41 1
875 11 1
840 404 -1
1974 483 1
1974 577 1
1685 424 1
1629 630 1
1872 912 1
315 855 0
947 981 -1
1703 16 -1
1975 16 0
1090 23 1
1813 772 0
1976 133 1
1914 272 1
1713 292 1
1977 650 1
1978 475 -1
1594 783 -1
1783 802 1
1979 882 1
1880 954 1
829 956 1
395 972 1
1980 978 1
1594 558 1
1981 982 1
1978 983 1
1982 984 1
1301 985 1
1979 615 1
1861 29 1
1029 778 0
1051 229 0
928 447 1
936 461 1
1983 383 -1
1498 579 1
1838 424 1
596 622 1
785 722 1
1231 781 1
1664 781 1
1496 463 1
1723 836 1
1804 848 1
1984 814 1
705 918 1
1890 918 1
914 952 1
790 952 1
1515 972 0
536 981 0
1804 981 0
1985 986 1
1223 987 1
233 988 1
1137 989 0
1531 615 1
1986 29 1
1073 23 1
965 363 1
739 11 1
1987 650 1
289 990 1
1183 991 1
1988 991 1
102 440 1
1703 41 1
315 326 0
1989 622 1
1103 466 1
1627 41 1
1990 41 1
1991 53 0
1992 11 1
1993 292 1
1835 331 1
305 334 1
1994 631 1
810 717 1
1625 781 1
1137 800 0
1701 829 1
1995 829 0
1690 466 1
1996 918 1
1997 956 1
1309 979 1
1542 992 1
1258 993 1
452 17 1
1998 17 1
438 41 1
961 41 1
1697 772 1
1444 994 1
1877 958 1
247 11 1
1999 11 1
107 331 1
2000 331 1
1204 446 1
1630 512 1
1375 709 -1
1395 822 1
886 953 1
1950 954 1
1959 956 1
289 990 1
1242 995 -1
1218 996 -1
2001 997 1
2002 67 1
2003 128 -1
1832 283 1
1391 11 1
2004 370 1
1913 546 1
1832 624 1
332 698 -1
625 781 1
2005 822 1
1531 836 0
851 939 1
220 991 1
1312 998 1
49 17 1
269 29 1
1912 23 1
1913 94 1
1630 370 1
2006 391 -1
2006 550 1
1853 274 1
1050 619 1
1723 882 1
2007 884 1
870 906 -1
1245 939 1
2008 939 1
1498 954 1
1297 999 1
1477 1000 1
2008 1001 1
1713 5 -1
712 7 1
235 41 1
778 1002 1
1832 346 1
799 188 1
1461 127 -1
2009 251 1
2010 363 0
438 283 1
2011 292 1
1269 280 1
717 280 1
2012 501 1
1624 519 -1
457 539 1
224 539 1
1542 624 1
1690 648 -1
1575 693 1
245 781 0
612 866 1
1690 939 1
2013 947 0
2012 953 1
2014 976 1
31 1003 1
1666 1004 1
2015 1005 1
1802 362 -1
2016 41 1
1445 1006 1
2017 139 1
739 11 1
769 11 1
1281 292 1
2018 577 1
741 620 1
1666 952 1
2019 1007 1
741 1008 1
1703 29 1
741 1009 1
1971 362 0
1763 32 1
1773 772 0
1773 1010 -1
2020 227 1
1703 404 -1
1720 429 1
1892 451 1
2021 452 1
1223 566 0
2021 648 -1
805 755 1
1300 813 1
2022 919 -1
2023 938 -1
1125 1011 1
1734 1012 1
841 1013 1
2021 121 1
1376 758 0
1241 125 1
1372 139 1
971 193 1
804 11 1
1665 331 1
1832 624 1
625 631 1
1887 630 1
2015 650 1
1960 697 1
596 735 1
245 777 1
1472 829 1
359 882 1
1874 918 1
1359 938 0
479 939 1
1246 952 1
1683 954 1
210 1011 1
1625 1003 1
851 1014 1
624 1015 1
1530 1016 1
612 1017 1
2024 1018 1
112 17 1
1815 61 -1
2025 11 1
894 513 1
1664 631 1
1377 667 1
1832 727 1
1377 939 1
1587 939 1
2026 953 1
1502 1019 1
1502 991 1
1790 1020 0
1702 1021 1
2027 41 1
926 35 1
1011 11 1
1585 11 1
2028 11 1
2029 912 1
610 711 1
2030 755 -1
1604 888 1
1790 997 1
73 23 1
1448 362 1
1832 589 1
187 11 1
919 11 1
149 577 1
1472 577 1
1455 424 1
210 619 1
865 711 1
1783 802 1
1531 275 1
2031 882 1
1309 985 1
1309 991 1
1666 1003 1
244 1003 1
1629 1003 1
1562 1022 0
135 997 1
1256 1023 1
2032 291 1
305 334 1
182 451 1
1832 540 1
245 631 1
2033 822 1
2034 902 1
2035 1003 1
2000 997 1
2036 1024 1
1751 1025 1
923 1026 1
2037 1027 0
965 664 1
2038 1028 1
2039 1029 1
1483 1030 1
1530 117 1
2040 11 1
2009 416 1
2041 681 1
228 912 -1
1145 902 1
858 952 1
289 990 1
1684 1012 1
2042 1022 1
1184 1031 1
1971 167 1
277 589 -1
1177 649 1
965 397 1
1605 587 1
2043 650 1
1668 275 0
2044 952 1
438 952 1
858 1032 1
1715 1033 1
2045 589 1
2046 110 1
503 188 1
1288 272 1
1136 11 1
1832 310 1
1201 648 1
476 711 1
1543 956 1
2019 1007 1
1411 997 1
1013 1034 1
794 1035 1
689 1036 -1
134 9 -1
1832 132 1
1572 35 1
739 11 1
1666 587 1
2047 587 1
1634 413 0
1642 463 1
850 802 1
1642 918 1
2048 939 1
134 952 1
1832 980 1
1617 1003 1
1288 1037 1
1301 1038 1
2049 121 1
101 631 1
315 630 1
1723 802 1
1249 852 1
2050 991 1
2015 1005 1
2051 1039 1
1000 1039 1
1735 997 0
1763 1032 1
1617 32 0
361 41 1
1729 135 1
727 35 1
1754 127 1
324 11 1
698 1040 0
1709 451 1
1832 464 1
1729 483 1
1469 512 0
1070 540 1
1516 681 1
1832 830 -1
2052 735 -1
910 954 1
1469 955 1
1490 1012 1
785 1003 1
1928 1003 1
2011 1032 1
2053 1041 1
917 615 1
235 124 -1
1056 735 0
1997 463 0
1968 1042 1
31 331 1
1536 631 1
1305 939 1
1666 991 -1
2054 1003 1
1666 1032 1
624 1043 -1
1617 305 1
1201 920 1
1835 331 1
2055 550 -1
31 888 1
1125 1011 1
1411 997 1
2056 173 1
2057 1044 1
1561 11 1
966 11 1
1529 303 -1
1634 303 0
1240 649 -1
2037 416 1
515 631 1
1452 899 1
1832 832 1
395 972 1
1666 1011 1
233 988 1
844 1031 1
1682 1032 1
121 23 1
1958 23 1
2058 58 1
714 11 1
2059 274 1
1354 650 1
1498 803 1
1950 275 0
1832 926 1
1459 954 1
552 980 1
177 1003 1
245 997 1
1137 1037 1
457 1045 1
1029 1046 1
2034 1047 0
1969 1048 1
1377 1049 1
1123 232 -1
1247 433 1
1479 546 1
1775 274 0
924 997 1
1832 1038 1
1331 1049 1
294 1050 1
1701 1050 0
1947 1051 1
1083 188 1
2037 341 -1
229 331 0
305 334 1
1231 451 1
1449 383 1
470 542 0
235 158 -1
1354 979 1
554 1037 1
1496 1046 1
1469 1050 0
1123 1052 1
2060 96 -1
844 1053 1
1326 1054 1
112 17 1
2061 29 1
366 41 1
420 920 1
527 11 1
1112 292 1
2062 331 1
2063 619 1
52 631 1
1301 630 1
2064 861 0
2065 871 1
1065 980 1
2062 998 1
1832 1003 1
1763 1032 1
1731 1033 -1
226 1050 0
1312 1055 1
2066 1055 1
31 1056 1
2067 1057 1
2068 17 1
1281 23 0
1530 362 1
1743 41 0
451 41 1
2069 238 1
2070 35 0
2071 429 1
426 802 1
2072 832 1
1604 1032 1
1443 1032 1
701 1056 1
2073 1058 0
1666 1059 1
2074 41 1
2075 1002 1
228 122 -1
1122 630 1
910 1007 1
1233 1007 0
531 1030 1
2076 1037 0
2077 1060 1
1703 16 -1
2078 1061 1
965 1062 1
2079 30 1
2080 14 1
744 35 -1
2081 35 1
739 11 1
741 503 1
2082 631 1
1103 685 1
625 693 0
1965 802 1
1375 466 1
2083 1063 -1
438 1011 1
1218 1003 1
415 1004 1
1835 1022 1
624 1015 1
278 1026 1
2084 1050 1
1960 1064 -1
2085 1065 1
2086 1066 1
2086 992 1
2087 1067 1
438 17 1
1970 29 1
2088 167 0
2082 41 1
2089 117 1
2090 279 1
1629 187 1
1629 187 1
998 188 1
2091 268 0
2092 127 -1
2079 447 -1
2062 498 1
2093 501 1
1531 802 1
2094 949 1
1832 1035 1
790 1035 -1
2095 1068 1
177 1068 1
31 1069 1
527 17 1
2079 345 0
1641 1002 1
2096 66 1
1859 72 1
1699 181 1
612 368 1
506 461 1
1859 546 1
2036 622 1
849 630 1
2097 662 1
2098 707 1
2099 727 -1
2100 781 1
624 918 1
624 918 1
2062 947 -1
503 1003 0
2037 1017 0
1746 1017 -1
1684 305 -1
2086 305 -1
1972 1055 1
1187 615 0
2077 1060 1
1684 992 1
1353 1068 0
375 1068 1
2101 1070 -1
366 1071 1
1859 1072 1
1301 1042 1
1241 181 -1
2092 127 -1
2102 283 1
2103 272 1
2104 370 1
2023 655 1
1137 535 -1
2105 539 1
1594 593 0
2106 631 1
1110 722 1
244 1055 0
375 1057 1
1617 1068 0
1094 436 1
1721 1073 1
1629 29 1
1735 29 -1
2107 1074 0
2108 41 1
2109 292 1
305 334 1
2110 539 1
1937 424 1
136 624 1
2111 630 1
1364 662 1
1559 777 1
1723 802 1
874 890 -1
1038 954 1
2037 976 1
2112 1026 1
1021 1031 1
2113 1057 1
426 615 1
2078 1061 1
134 1071 1
2086 1075 1
2114 1076 1
685 1077 1
2115 1078 0
1483 1079 1
2109 41 1
1960 758 0
1103 692 1
727 35 1
769 11 1
1070 292 1
2116 334 1
2117 370 1
2118 550 1
1743 624 1
2119 1080 1
2120 871 1
1090 888 1
2121 953 1
1842 979 1
289 990 1
518 1017 0
1685 1081 1
2122 17 1
2123 22 1
2123 44 0
872 41 1
2124 41 1
2103 346 1
2125 14 -1
1787 35 1
364 188 1
2123 277 1
2126 806 0
2126 843 -1
2127 997 1
2125 1034 1
2077 1060 1
2128 1082 1
2126 345 1
1183 188 1
1175 127 -1
2129 463 1
531 939 1
1377 939 -1
914 952 1
438 952 1
438 1011 1
31 991 1
31 991 1
2130 1003 0
31 1003 1
370 1083 0
1187 1083 1
596 748 1
2131 1084 1
650 1085 1
2086 1042 1
2132 41 1
2133 920 1
1499 66 0
2134 1086 1
2134 1087 1
2134 1088 1
1832 87 1
2086 187 0
2135 188 1
1659 203 1
797 11 1
1703 313 -1
2136 736 1
1452 781 1
1977 888 1
2137 466 1
244 1011 1
802 1032 -1
441 1032 -1
2138 1032 -1
1220 1034 -1
395 1071 1
1832 1089 1
1455 1090 1
2127 1091 1
370 1092 0
1056 1093 -1
2099 29 1
2089 167 1
2139 167 0
268 144 1
268 144 1
2137 265 -1
739 11 1
2140 393 1
2141 447 1
866 504 1
527 631 1
2142 630 1
136 912 -1
2143 954 -1
2144 1014 1
1959 1094 1
1615 1095 1
1320 1054 1
1102 1057 1
1312 1071 1
2145 1096 1
2146 1097 1
1874 1098 1
2147 1099 0
1617 17 1
527 23 1
2148 1100 1
1247 41 1
2149 80 1
1913 14 -1
2150 58 1
426 272 1
1112 292 1
244 630 1
2151 373 -1
2152 882 1
2153 956 1
1201 1014 1
1959 1094 1
971 1032 1
1763 1072 1
1833 1101 -1
1502 1102 1
2120 1103 -1
2154 1103 -1
2150 29 1
1905 994 1
2022 133 1
2126 250 0
2155 11 1
2037 312 -1
2156 631 1
2157 783 -1
2158 873 -1
231 888 1
1691 894 1
49 986 -1
870 1083 1
2002 1032 0
2159 1037 0
1604 1068 1
438 1084 1
1790 1104 1
2114 1105 1
2160 7 1
1832 44 0
1432 41 1
2098 847 1
1554 11 1
2161 293 1
2162 429 1
244 763 -1
2163 840 -1
1664 1022 1
770 1081 1
943 1106 1
2164 1107 1
2165 440 0
530 238 0
2017 139 1
1435 11 1
1987 11 1
1118 189 1
2166 633 1
2118 1026 1
2167 41 1
2082 11 1
2058 546 1
2130 832 1
1218 1011 1
2168 1046 1
551 1055 -1
1629 1108 1
1218 1109 1
1960 1110 1
917 1111 1
2062 124 1
2169 124 -1
2125 113 1
1281 292 1
625 631 0
1832 630 1
1723 803 1
2170 822 1
1946 882 1
1218 1012 -1
1723 1083 1
2115 1018 1
926 1111 1
2083 1111 1
91 1112 1
778 1113 1
2171 31 0
2172 72 1
647 133 1
1011 11 1
2173 11 1
376 292 1
2174 334 1
1971 483 1
647 822 1
1731 882 1
278 1026 1
2119 1054 1
1763 1112 1
596 1114 -1
2175 1115 1
965 1078 0
1754 41 1
1690 692 1
2176 18 -1
1956 291 1
1549 383 1
2177 498 1
741 503 1
2110 539 1
1062 728 -1
647 136 1
1300 882 1
2178 952 1
705 1094 1
2153 1094 1
832 1111 1
2172 1116 -1
874 1117 1
2179 1118 1
2180 1119 1
2180 870 -1
2181 292 1
2027 292 1
628 310 1
805 331 1
1743 624 1
2111 630 1
1960 599 1
1719 1012 1
923 1026 1
2182 1037 0
134 992 0
1455 1090 1
2038 1102 1
1553 1120 0
1455 1121 -1
624 1122 0
1832 1123 1
2183 1123 1
2184 1124 1
628 440 -1
33 23 1
624 940 1
2185 86 -1
1122 188 1
2019 203 1
2147 261 -1
2186 11 1
2037 1040 -1
1064 331 1
832 370 1
1404 711 1
134 782 1
2187 836 1
2188 840 0
2189 385 -1
810 882 1
1842 888 1
1604 1011 1
701 1003 1
1377 1049 1
2037 1052 -1
2077 1060 1
1859 1061 1
376 1091 0
2190 1098 1
2139 1125 0
49 1123 -1
2191 1126 1
2192 1127 1
1804 1128 1
1094 1129 1
112 17 1
551 31 -1
226 167 0
2193 162 1
244 188 1
2167 203 1
1359 213 -1
2194 370 1
2081 130 -1
2195 782 1
2196 4 1
895 956 1
2197 956 1
2002 1011 1
1909 978 1
2196 16 -1
2198 16 -1
244 1102 1
1832 1112 1
1629 1112 1
2089 1130 0
1354 1131 1
2196 1132 1
2199 1133 1
2200 1134 1
2201 1135 -1
2202 1136 1
1970 29 1
452 23 1
711 23 1
596 1137 1
2115 692 1
2203 268 -1
1095 266 1
2097 283 1
2204 11 1
2097 294 1
1218 310 1
1325 331 1
1070 540 1
712 582 1
2205 577 1
628 620 0
2150 781 1
926 822 1
2133 939 0
1969 1054 1
701 1084 1
457 1090 1
923 1138 0
136 1139 1
647 1140 1
628 1141 1
1065 137 0
717 251 -1
966 11 1
400 11 1
717 358 0
874 570 -1
1065 383 1
1656 577 -1
1065 832 1
717 851 1
717 894 1
2206 1016 1
278 1057 1
678 1057 1
2110 1090 1
717 1117 1
2139 1140 1
717 1142 1
1477 1143 1
2189 362 0
2206 362 1
872 41 1
1617 11 1
2207 331 1
946 451 1
1571 512 1
1147 797 1
2208 1144 1
2062 124 1
2209 1145 1
2210 227 1
923 550 1
268 577 1
2211 607 0
2211 749 1
1531 882 1
231 888 1
1187 1083 1
1832 1072 1
2038 1072 0
2212 1090 1
2198 1112 1
2213 1146 1
2214 1147 1
931 1136 1
2215 1148 1
2216 1149 -1
2217 1150 -1
2218 1151 1
1246 23 1
269 65 1
2172 1152 1
2211 744 0
1320 1153 1
2219 1154 0
799 188 1
2220 294 0
2221 915 1
2222 577 1
497 631 1
1316 636 -1
1730 722 1
1231 781 1
2195 782 1
2223 913 1
2224 954 1
1218 1011 1
1719 979 1
1832 992 0
783 1097 1
2037 1142 1
851 621 1
2058 1155 1
2225 1156 1
2226 1150 1
1218 29 1
2227 362 1
247 159 1
832 193 1
2228 250 -1
2229 11 1
2230 294 0
2231 483 1
822 221 0
1604 631 1
49 782 1
2232 1012 1
2019 1007 1
1138 1094 1
1682 1032 1
1838 1049 1
1723 615 0
2233 1068 1
881 1090 1
1123 1117 1
2234 1157 1
395 993 1
2235 1158 1
2236 1159 1
1952 1160 1
2237 17 1
2238 1079 1
2219 994 1
2137 202 0
1288 272 1
2239 915 0
872 624 1
166 631 1
2037 851 -1
924 888 1
1832 952 1
1946 1083 1
2240 1148 1
1577 1161 1
2241 1162 1
2242 690 0
587 1163 0
2204 1164 1
1531 1152 0
2243 692 0
2244 1165 -1
2245 1166 -1
1976 193 1
1976 483 -1
2246 424 1
2247 158 -1
911 650 1
910 882 1
1167 882 1
2248 952 1
1469 955 1
2249 1061 1
134 1072 1
506 1167 1
911 1152 0
2250 188 1
554 272 1
2251 465 1
1408 546 0
1715 567 -1
1459 882 1
917 882 1
1629 1123 1
1118 41 1
2252 14 -1
2253 76 1
64 292 1
880 650 1
9 781 0
1987 888 1
1879 471 -1
1316 1009 1
1813 1165 1
2254 76 1
2027 139 1
1164 193 1
2255 11 1
2207 331 1
1832 613 1
989 613 1
701 952 1
557 1083 1
2256 1057 1
705 1098 1
2257 1112 1
2258 1142 1
2259 1168 1
1004 1169 1
2238 1170 1
2062 124 1
520 87 1
298 102 -1
965 959 1
438 283 1
1136 11 1
2260 505 1
854 505 0
1052 221 0
2105 539 1
2261 567 -1
1547 567 -1
1763 567 -1
2262 577 1
2263 624 1
228 711 0
1325 722 1
2264 913 1
2265 931 1
1666 952 1
1129 1094 1
1375 1030 1
2115 1030 1
2266 1159 -1
2267 1160 1
690 1171 -1
965 1172 1
2268 29 1
2269 102 1
226 35 1
2124 272 -1
2270 300 -1
2271 331 1
182 451 1
924 650 1
18 781 1
2272 956 1
2273 979 1
1452 1057 1
1722 1173 1
783 1174 1
2274 1175 -1
1542 17 1
2275 23 1
1697 1176 1
1697 1177 1
1873 331 1
1763 464 1
2037 508 1
2032 508 -1
1966 539 1
2276 577 1
1617 619 1
2277 622 1
249 624 1
2278 624 1
2279 624 1
1832 832 1
2280 832 1
1317 952 1
1531 1083 1
2281 1072 1
2282 1107 1
2283 1178 1
1689 1179 1
1259 1180 1
1394 1181 0
971 17 1
2082 17 1
1228 22 1
2062 124 1
235 41 1
1175 120 1
847 477 1
847 994 1
1175 159 1
1854 188 1
2204 331 1
2284 343 0
2082 383 1
2255 631 1
2285 630 1
785 781 1
2286 463 -1
1719 888 1
895 956 1
1063 979 0
1187 1083 1
2287 1057 1
2078 1061 1
2288 1090 1
2289 1090 1
2290 1099 -1
2286 1182 1
1359 1183 0
2291 1181 0
1004 1184 -1
652 1185 0
2292 1186 1
1301 1042 1
1617 23 1
2287 23 1
2204 65 0
2293 88 1
769 11 1
2294 331 1
2071 429 1
2126 566 1
1531 717 -1
674 852 1
2295 976 1
278 1026 1
123 1033 -1
2296 1055 -1
2284 1187 1
1047 29 1
872 41 1
711 188 1
1281 292 1
2181 631 1
1183 630 1
294 385 1
2054 11 1
2297 11 1
2062 383 1
2298 546 1
2204 413 1
870 624 1
2299 630 1
2300 641 -1
2301 782 1
600 802 1
2302 882 1
854 952 1
413 979 1
2130 1057 1
2303 1060 1
91 1112 1
1809 1183 1
1196 1183 1
2304 1188 1
2242 1189 1
2304 1190 -1
2305 1191 1
223 1192 -1
706 1193 1
112 17 1
2195 1009 0
1832 41 1
1832 41 1
177 41 1
2086 106 -1
2209 1145 1
2089 35 1
2306 424 1
2307 189 1
2308 631 1
610 711 1
2309 463 1
49 782 1
1965 906 1
332 952 1
2310 1083 1
2124 1083 1
234 1108 1
2311 1194 -1
1223 1195 1
1158 17 1
1193 29 1
2312 11 1
2313 11 1
2314 11 1
2315 295 1
2084 483 1
2205 413 1
2316 619 1
2317 711 1
1294 803 1
2315 822 1
446 976 1
612 976 1
487 976 1
1747 1196 1
112 1197 1
2220 1198 1
2279 23 1
849 41 1
2245 994 1
2318 35 1
2319 227 1
2320 272 1
2321 11 1
2283 11 1
244 292 1
305 334 1
2322 543 -1
2323 577 1
2324 624 1
2316 755 1
2320 805 1
2323 822 0
1530 822 0
557 882 1
836 814 1
1790 953 1
2089 955 1
2325 1005 1
2326 25 -1
2327 1060 1
2307 1077 1
2195 1168 1
1604 993 1
2328 1199 -1
2220 1198 1
2329 1200 1
2330 1201 1
1029 1202 1
1314 17 1
2324 17 1
2307 660 1
2307 660 1
2307 660 1
2331 904 1
2195 41 1
2332 198 1
926 133 1
2333 292 1
1231 294 1
680 331 1
123 331 1
2330 221 1
2334 550 -1
2205 577 1
245 631 1
971 631 1
2263 630 1
2320 882 1
426 1083 1
2335 615 1
1380 1111 1
833 1148 1
2120 1173 1
2119 1203 -1
2336 1204 1
1265 1205 1
701 1206 1
1684 1207 1
123 22 1
2337 120 1
1444 490 1
2319 133 1
438 283 1
1723 272 1
1435 292 1
2338 331 1
2339 393 1
1960 781 1
2340 802 1
2318 829 1
1300 1083 1
2341 1030 1
2181 29 1
2342 41 1
2075 1208 1
2343 18 -1
2344 272 1
804 11 1
2345 546 1
2063 619 1
530 631 1
2346 979 1
2344 615 1
1187 436 0
1562 1059 0
1649 1198 1
1179 471 1
2330 240 1
268 144 1
268 144 1
2211 164 -1
2347 164 -1
1854 188 1
91 310 1
2330 370 1
187 619 1
269 189 -1
667 189 1
2348 666 1
2349 717 1
2350 755 1
328 781 1
2007 1063 0
1020 1197 1
2220 1198 1
2062 1209 -1
2211 1210 0
2351 1211 1
1731 1212 1
2330 31 0
2352 1213 1
134 35 1
2353 266 1
625 294 1
1832 310 1
134 333 1
2139 370 1
2354 383 1
2319 512 0
2355 530 1
2133 592 1
2111 630 1
1987 650 1
2238 794 1
2356 802 1
2015 1005 1
2357 1005 1
1004 1007 1
1187 1083 1
1359 1179 1
134 1197 1
2349 1214 0
2320 1211 -1
1723 1211 -1
2358 1079 0
2359 687 1
180 1009 1
907 67 1
1773 1215 -1
242 111 0
2245 1216 1
1674 35 1
741 503 1
2360 613 1
2361 630 1
2287 630 1
167 722 0
2362 832 1
2363 952 1
167 953 0
2364 976 1
2365 1217 1
841 1156 -1
2366 1210 1
2367 1218 1
2264 1219 -1
2368 1220 1
1625 17 1
872 41 1
2264 789 1
621 35 0
1716 331 1
2318 333 1
2369 1221 -1
2370 577 1
2263 624 1
2371 631 1
647 683 1
842 1222 1
2336 1223 1
2350 1224 1
123 23 -1
1522 1225 1
2245 490 0
549 188 1
1011 11 1
527 11 1
2372 292 1
669 310 1
527 331 1
1641 393 1
1968 429 1
2373 613 1
2374 630 1
136 832 1
289 990 1
1593 1016 1
1331 1049 1
457 1090 1
1629 1112 1
2375 1168 1
1809 1179 1
2220 1198 1
2376 1226 1
1838 1227 1
2238 1227 0
1522 1228 1
2377 17 1
1522 1229 1
1703 41 1
961 41 1
2378 915 -1
2037 598 0
2379 622 1
2130 650 1
637 1057 1
2311 1183 1
741 1230 0
1118 1141 -1
1469 362 0
667 41 1
2380 11 1
2380 331 1
2381 539 0
2382 556 0
1838 556 0
2170 577 1
33 650 1
2383 432 1
2383 889 1
1179 471 1
2384 1223 1
2385 1231 1
1125 1232 1
2386 1233 1
2387 511 1
2388 128 -1
1816 133 0
1594 162 0
2388 193 1
2312 11 1
770 539 0
2389 577 1
2390 1234 1
1183 613 1
2314 613 1
49 624 1
1507 631 1
470 782 1
2261 888 1
2088 1016 0
2320 1083 1
741 748 -1
2090 1235 0
244 1218 1
1594 1236 1
2289 1237 1
1502 1238 1
2391 1150 1
2245 1239 0
2219 1216 1
2390 1240 1
2392 127 -1
919 11 1
1447 11 1
1842 11 1
2027 292 1
2377 310 1
2391 343 0
2130 782 1
2393 800 1
1979 882 1
1317 952 1
2394 979 1
2325 1005 1
536 1094 1
2395 1016 1
1187 1083 1
1979 1083 1
2396 1024 -1
2397 1055 1
1800 1072 1
573 1206 0
923 1241 1
2398 1242 1
628 1243 1
1496 1244 1
2119 1245 1
1175 29 1
2242 687 1
2399 23 0
2323 362 1
2384 188 1
711 188 1
2314 11 1
2207 331 1
